Gene	Fixed_count	Poly_count	p	Haplotype	Gene_fixed_poly_ratio	Haplotype_fixed_poly_ratio	Haploblock	Direction	pAdj	Homolog	Annotation
Ha412HOChr11g0490321	0	24	0.377924364854506	0	0	0.069961333977767	Ann_11_01	Poly	0.924337759949188	AT4G27340	Met-10+ like family protein;(source:Araport11)
Ha412HOChr11g0490371	3	39	0.84842539076729	2	0.0769230769230769	0.0558335528048459	Petfal_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490371	3	35	0.877127298599283	0	0.0857142857142857	0.0636056450009938	Petpet_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490371	5	7	0.046956781157602	2	0.714285714285714	0.194458354197964	Ann_11_01	Fixed	0.311839853593449	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490371	9	28	0.00254178705663643	0	0.321428571428571	0.0969675090252708	Petfal_11_01	Fixed	0.032832329146445	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490371	4	25	0.230331625599323	0	0.16	0.069961333977767	Ann_11_01	Fixed	0.79066013632849	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490371	8	20	0.247624257290645	2	0.4	0.224251553379778	Petpet_11_01	Fixed	0.811224917229561	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490381	1	32	0.849535229116819	2	0.03125	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490381	2	24	0.251799151752368	2	0.0833333333333333	0.224251553379778	Petpet_11_01	Poly	0.816156316392787	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490381	1	52	0.275993062534346	0	0.0192307692307692	0.069961333977767	Ann_11_01	Poly	0.837247203338181	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490381	3	28	0.999999999999833	0	0.107142857142857	0.0969675090252708	Petfal_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490381	1	41	0.511106716954182	0	0.024390243902439	0.0636056450009938	Petpet_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490381	12	15	0.000227948237347807	2	0.8	0.194458354197964	Ann_11_01	Fixed	0.00421060262415499	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490391	7	22	0.000587424964220397	0	0.318181818181818	0.069961333977767	Ann_11_01	Fixed	0.00964583978919164	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490391	5	16	0.524174245818329	2	0.3125	0.194458354197964	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490411	0	7	0.512948765495726	2	0	0.194458354197964	Ann_11_01	Poly	1	NA	NA
Ha412HOChr11g0490411	0	9	0.905577861611053	0	0	0.069961333977767	Ann_11_01	Poly	1	NA	NA
Ha412HOChr11g0490421	3	28	0.732709129423425	0	0.107142857142857	0.069961333977767	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490471	4	31	0.214260337574769	2	0.129032258064516	0.0558335528048459	Petfal_11_01	Fixed	0.766309580698064	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490471	3	42	0.0679157779054121	2	0.0714285714285714	0.224251553379778	Petpet_11_01	Poly	0.397125087683988	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490471	19	0	1.9316389486114e-21	2	Inf	0.194458354197964	Ann_11_01	Fixed	6.81016355206026e-19	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490471	2	26	0.99999999999992	0	0.0769230769230769	0.069961333977767	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490471	3	44	0.737485387462228	0	0.0681818181818182	0.0969675090252708	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490471	7	34	0.00790492192289648	0	0.205882352941176	0.0636056450009938	Petpet_11_01	Fixed	0.0814057552317526	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490481	3	51	0.0247242693423676	2	0.0588235294117647	0.224251553379778	Petpet_11_01	Poly	0.194640225156451	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490481	1	57	0.0937522020611215	0	0.0175438596491228	0.0969675090252708	Petfal_11_01	Poly	0.493190621791856	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490481	3	19	0.361703305544089	0	0.157894736842105	0.069961333977767	Ann_11_01	Fixed	0.91430408039936	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490481	17	19	1.82724564104951e-06	2	0.894736842105263	0.194458354197964	Ann_11_01	Fixed	6.34875173891607e-05	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490481	1	29	0.944428412474023	2	0.0344827586206897	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490481	4	26	0.190138504961958	0	0.153846153846154	0.0636056450009938	Petpet_11_01	Fixed	0.723881417332934	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490501	5	47	0.279965178693974	2	0.106382978723404	0.0558335528048459	Petfal_11_01	Fixed	0.841721243291865	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490501	5	32	0.816925229451903	2	0.15625	0.194458354197964	Ann_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490501	5	30	0.132445677716805	0	0.166666666666667	0.069961333977767	Ann_11_01	Fixed	0.596403583317559	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490501	3	39	0.908684848594568	0	0.0769230769230769	0.0969675090252708	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490501	1	46	0.00739167569493129	2	0.0217391304347826	0.224251553379778	Petpet_11_01	Poly	0.0769800317594625	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490501	5	56	0.647023233834499	0	0.0892857142857143	0.0636056450009938	Petpet_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490511	4	23	0.178720285201586	0	0.173913043478261	0.069961333977767	Ann_11_01	Fixed	0.702169799643204	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490511	1	33	0.036199876864977	2	0.0303030303030303	0.224251553379778	Petpet_11_01	Poly	0.258344268706391	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490511	1	29	0.944428412474023	2	0.0344827586206897	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490511	4	17	0.962477654373477	2	0.235294117647059	0.194458354197964	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490511	0	28	0.188794133925669	0	0	0.0969675090252708	Petfal_11_01	Poly	0.721643904134885	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490511	2	23	0.997194076047763	0	0.0869565217391304	0.0636056450009938	Petpet_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490531	8	20	0.000851782024783998	0	0.4	0.0969675090252708	Petfal_11_01	Fixed	0.0133120092973739	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490531	1	34	0.791783432729758	2	0.0294117647058824	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490531	3	51	0.987805679111353	0	0.0588235294117647	0.069961333977767	Ann_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490531	2	48	0.771006724124421	0	0.0416666666666667	0.0636056450009938	Petpet_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490531	7	38	0.775504970688806	2	0.184210526315789	0.224251553379778	Petpet_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490531	9	12	0.00276798439511433	2	0.75	0.194458354197964	Ann_11_01	Fixed	0.0351853965474396	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490561	0	10	0.669127035435239	0	0	0.0969675090252708	Petfal_11_01	Poly	1	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490561	0	10	0.27644913435011	2	0	0.224251553379778	Petpet_11_01	Poly	0.837247203338181	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490561	0	15	0.665885282953502	0	0	0.0636056450009938	Petpet_11_01	Poly	1	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490561	7	12	0.0348101804537602	2	0.583333333333333	0.194458354197964	Ann_11_01	Fixed	0.25197441612272	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490561	0	14	0.774507950984327	2	0	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490571	4	28	0.534519728189045	2	0.142857142857143	0.224251553379778	Petpet_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490571	4	35	0.540654186746022	0	0.114285714285714	0.069961333977767	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490571	6	38	0.0691357932407495	0	0.157894736842105	0.0636056450009938	Petpet_11_01	Fixed	0.402728491110016	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490571	8	35	0.838012039539962	2	0.228571428571429	0.194458354197964	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490571	5	22	0.152833275566648	0	0.227272727272727	0.0969675090252708	Petfal_11_01	Fixed	0.64828053678196	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490571	5	39	0.144601896847685	2	0.128205128205128	0.0558335528048459	Petfal_11_01	Fixed	0.627795341366607	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490621	6	50	0.323611036800023	0	0.12	0.069961333977767	Ann_11_01	Fixed	0.888717629056837	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490621	2	35	0.117333869531544	2	0.0571428571428571	0.194458354197964	Ann_11_01	Poly	0.557358474115391	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490621	2	62	0.485244675432544	0	0.032258064516129	0.0636056450009938	Petpet_11_01	Poly	0.997196380111549	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490621	8	45	0.668952503969731	2	0.177777777777778	0.224251553379778	Petpet_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490621	7	41	0.252651573753172	0	0.170731707317073	0.0969675090252708	Petfal_11_01	Fixed	0.816156316392787	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490621	2	59	0.679155890985763	2	0.0338983050847458	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490631	3	4	0.23443279071138	2	0.75	0.224251553379778	Petpet_11_01	Fixed	0.796408491413761	NA	NA
Ha412HOChr11g0490651	0	9	0.999999999999957	2	0	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490651	0	9	0.905577861611053	0	0	0.069961333977767	Ann_11_01	Poly	1	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490651	4	4	0.0356505139080258	2	1	0.194458354197964	Ann_11_01	Fixed	0.255434973231025	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490651	0	8	0.999999999999987	0	0	0.0636056450009938	Petpet_11_01	Poly	1	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490651	0	8	0.377748051387424	2	0	0.224251553379778	Petpet_11_01	Poly	0.924337759949188	AT4G27300	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490661	0	11	0.912730482376118	2	0	0.0558335528048459	Petfal_11_01	Poly	1	AT1G65800	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.
Ha412HOChr11g0490661	0	17	0.549148551411251	0	0	0.069961333977767	Ann_11_01	Poly	1	AT1G65800	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.
Ha412HOChr11g0490661	0	12	0.791411463852234	0	0	0.0636056450009938	Petpet_11_01	Poly	1	AT1G65800	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.
Ha412HOChr11g0490661	1	7	0.999999999999364	2	0.142857142857143	0.224251553379778	Petpet_11_01	Poly	1	AT1G65800	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.
Ha412HOChr11g0490661	1	13	0.999999999999917	0	0.0769230769230769	0.0969675090252708	Petfal_11_01	Poly	1	AT1G65800	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.
Ha412HOChr11g0490661	3	6	0.350994498056743	2	0.5	0.194458354197964	Ann_11_01	Fixed	0.91430408039936	AT1G65800	Encodes a putative receptor-like serine/threonine protein kinases that is similar to brassica self-incompatibility (S) locus. expressed in specifically in cotyledons, leaves, and sepals, in correlation with the maturation of these structures. Together with AtPUB9, it is required for auxin-mediated lateral root development under phosphate-starved conditions. The mRNA is cell-to-cell mobile.
Ha412HOChr11g0490681	0	7	0.999999999999996	0	0	0.0636056450009938	Petpet_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490681	2	9	0.575714717828264	0	0.222222222222222	0.0969675090252708	Petfal_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490681	2	8	0.999999999999835	2	0.25	0.194458354197964	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490681	0	13	0.816690986676812	2	0	0.0558335528048459	Petfal_11_01	Poly	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490681	2	8	0.999999999999989	2	0.25	0.224251553379778	Petpet_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
Ha412HOChr11g0490921	1	6	0.948966131965269	0	0.166666666666667	0.069961333977767	Ann_11_01	Fixed	1	AT4G27290	S-locus lectin protein kinase family protein;(source:Araport11)
